"","date","valeur","Code","Niveau"
"26281",2016-01-01 00:00:00,0,0,"Bon"
"26282",2016-01-01 01:00:00,0,0,"Bon"
"26283",2016-01-01 02:00:00,0.013,0,"Bon"
"26284",2016-01-01 03:00:00,0,0,"Bon"
"26285",2016-01-01 04:00:00,0,0,"Bon"
"26286",2016-01-01 05:00:00,0,0,"Bon"
"26287",2016-01-01 06:00:00,0,0,"Bon"
"26288",2016-01-01 07:00:00,0,0,"Bon"
"26289",2016-01-01 08:00:00,0,0,"Bon"
"26290",2016-01-01 09:00:00,0,0,"Bon"
"26291",2016-01-01 10:00:00,0,0,"Bon"
"26292",2016-01-01 11:00:00,0,0,"Bon"
"26293",2016-01-01 12:00:00,0,0,"Bon"
"26294",2016-01-01 13:00:00,0,0,"Bon"
"26295",2016-01-01 14:00:00,0,0,"Bon"
"26296",2016-01-01 15:00:00,0,0,"Bon"
"26297",2016-01-01 16:00:00,0,0,"Bon"
"26298",2016-01-01 17:00:00,0,0,"Bon"
"26299",2016-01-01 18:00:00,0,0,"Bon"
"26300",2016-01-01 19:00:00,0,0,"Bon"
"26301",2016-01-01 20:00:00,0,0,"Bon"
"26302",2016-01-01 21:00:00,0,0,"Bon"
"26303",2016-01-01 22:00:00,0.274,0,"Bon"
"26304",2016-01-01 23:00:00,0.25,0,"Bon"
"26305",2016-01-02 00:00:00,0.147,0,"Bon"
"26306",2016-01-02 01:00:00,0.105,0,"Bon"
"26307",2016-01-02 02:00:00,0.073,0,"Bon"
"26308",2016-01-02 03:00:00,0.051,0,"Bon"
"26309",2016-01-02 04:00:00,0.037,0,"Bon"
"26310",2016-01-02 05:00:00,0.028,0,"Bon"
"26311",2016-01-02 06:00:00,0.023,0,"Bon"
"26312",2016-01-02 07:00:00,0.028,0,"Bon"
"26313",2016-01-02 08:00:00,0.134,0,"Bon"
"26314",2016-01-02 09:00:00,0.25,0,"Bon"
"26315",2016-01-02 10:00:00,0.407,0,"Bon"
"26316",2016-01-02 11:00:00,0.298,0,"Bon"
"26317",2016-01-02 12:00:00,0.272,0,"Bon"
"26318",2016-01-02 13:00:00,0.255,0,"Bon"
"26319",2016-01-02 14:00:00,0.233,0,"Bon"
"26320",2016-01-02 15:00:00,0.231,0,"Bon"
"26321",2016-01-02 16:00:00,0.233,0,"Bon"
"26322",2016-01-02 17:00:00,0.189,0,"Bon"
"26323",2016-01-02 18:00:00,0.145,0,"Bon"
"26324",2016-01-02 19:00:00,0.117,0,"Bon"
"26325",2016-01-02 20:00:00,0.207,0,"Bon"
"26326",2016-01-02 21:00:00,0.165,0,"Bon"
"26327",2016-01-02 22:00:00,0.079,0,"Bon"
"26328",2016-01-02 23:00:00,0.057,0,"Bon"
"26329",2016-01-03 00:00:00,0.042,0,"Bon"
"26330",2016-01-03 01:00:00,0.035,0,"Bon"
"26331",2016-01-03 02:00:00,0.03,0,"Bon"
"26332",2016-01-03 03:00:00,0.026,0,"Bon"
"26333",2016-01-03 04:00:00,0.023,0,"Bon"
"26334",2016-01-03 05:00:00,0.032,0,"Bon"
"26335",2016-01-03 06:00:00,0.085,0,"Bon"
"26336",2016-01-03 07:00:00,0.24,0,"Bon"
"26337",2016-01-03 08:00:00,0.703,0,"Bon"
"26338",2016-01-03 09:00:00,1.207,0,"Bon"
"26339",2016-01-03 10:00:00,2.136,0,"Bon"
"26340",2016-01-03 11:00:00,2.734,0,"Bon"
"26341",2016-01-03 12:00:00,4.035,0,"Bon"
"26342",2016-01-03 13:00:00,4.947,0,"Bon"
"26343",2016-01-03 14:00:00,5.241,0,"Bon"
"26344",2016-01-03 15:00:00,3.285,0,"Bon"
